[METADATA]
Parameter,Value
Total Population,155367
Total Simulation Days,1

[DEVICE_SUMMARY]
Device,TotalLitersConsumed,TotalUses
toilet,4050448.42,892956
shower,5854537.88,167885
wash_bassin,1855011.21,919179
wash_machine,2773152.00,19258
dish_washer,2992687.47,3862989
tanque,708924.69,178650

[PULSE_DATA]
horario_segundos,toilet,shower,wash_bassin,wash_machine,dish_washer,tanque,total
65274,92.15,117.10,23.19,72.30,85.30,0.08,390.12
65275,91.90,117.05,23.59,72.20,85.04,0.08,389.86
65276,91.64,117.09,23.86,72.30,85.53,0.08,390.51
65277,91.77,117.01,23.80,72.30,85.55,0.08,390.51
65278,91.64,116.93,23.78,72.20,85.38,0.08,390.01
65279,91.39,116.87,23.71,72.30,85.89,0.08,390.24
65280,91.27,117.08,24.14,72.40,85.85,0.08,390.82
65281,91.39,117.26,24.62,72.50,86.51,0.08,392.36
65282,91.31,116.77,24.48,72.50,86.74,0.08,391.88
65283,91.27,116.97,25.11,72.40,86.75,0.08,392.58
65284,91.27,116.71,24.96,72.40,87.12,0.08,392.54
65285,90.97,116.50,24.80,72.40,86.89,0.08,391.65
65286,90.89,116.20,24.97,72.40,86.01,0.08,390.56
65287,91.06,116.69,25.01,72.30,86.15,0.08,391.30
65288,90.89,117.00,24.69,72.20,85.38,0.08,390.24
65289,90.93,117.09,24.70,72.10,86.40,0.08,391.30
65290,90.89,117.22,24.76,72.10,85.59,0.08,390.64
65291,91.10,116.94,24.98,72.10,85.71,0.08,390.92
65292,90.76,117.43,25.14,72.20,85.54,0.08,391.15
65293,91.18,117.93,25.13,72.20,86.26,0.08,392.79
65294,91.73,118.37,25.44,72.30,86.49,0.08,394.42
65295,91.98,118.46,25.60,72.40,86.94,0.08,395.45
65296,91.85,118.54,25.19,72.30,86.68,0.00,394.56
65297,92.02,118.29,25.23,72.30,86.35,0.00,394.19
65298,92.27,118.46,25.19,72.30,86.58,0.00,394.80
65299,92.82,118.50,25.28,72.20,86.07,0.00,394.87
65300,92.69,118.65,25.73,72.20,85.86,0.00,395.13
65301,92.23,118.55,25.99,72.10,85.59,0.00,394.46
65302,92.27,118.68,26.17,72.10,85.89,0.00,395.11
65303,92.32,118.67,25.81,72.00,85.18,0.00,393.97
65304,92.36,118.74,25.38,72.10,84.99,0.00,393.57
65305,92.53,118.39,25.74,72.00,85.42,0.00,394.08
65306,92.69,118.66,25.84,71.90,85.53,0.00,394.62
65307,92.61,118.76,25.51,72.00,85.24,0.00,394.12
65308,92.74,119.00,25.57,72.10,85.24,0.00,394.64
65309,92.65,118.91,25.73,72.00,86.06,0.00,395.34
65310,92.57,119.11,25.92,72.10,86.44,0.00,396.14
65311,92.57,119.06,25.59,72.10,85.83,0.00,395.15
65312,92.53,119.40,25.68,72.10,85.58,0.00,395.30
65313,92.61,119.76,25.50,72.10,85.66,0.00,395.62
65314,92.74,119.55,25.20,72.10,85.85,0.00,395.43
65315,92.57,119.61,25.51,71.80,86.21,0.00,395.69
65316,92.36,119.37,25.65,71.90,86.19,0.00,395.48
65317,92.36,119.29,25.68,71.70,85.68,0.00,394.71
65318,92.36,119.19,25.22,71.70,85.88,0.00,394.35
65319,92.78,118.80,25.35,71.60,84.58,0.00,393.11
65320,92.53,118.88,25.16,71.60,84.09,0.00,392.25
65321,92.32,119.17,25.52,71.60,83.38,0.00,391.99
65322,92.02,118.66,25.33,71.70,84.56,0.00,392.26
65323,91.77,118.64,25.53,71.70,84.29,0.00,391.94
65324,91.64,118.24,25.62,71.70,84.11,0.00,391.32
65325,91.94,118.38,25.50,71.50,84.11,0.00,391.43
65326,92.36,118.25,25.69,71.60,84.61,0.00,392.50
65327,92.40,118.33,25.40,71.60,84.70,0.00,392.43
65328,92.40,118.36,25.10,71.60,85.15,0.00,392.61
65329,92.19,118.60,25.00,71.50,85.40,0.00,392.69
65330,92.40,118.59,24.90,71.60,85.34,0.00,392.83
65331,92.36,118.48,24.88,71.70,85.69,0.00,393.10
65332,92.27,118.03,24.97,71.80,85.74,0.00,392.81
65333,92.36,118.09,24.97,72.00,85.39,0.00,392.81
65334,92.69,118.58,24.88,72.00,85.52,0.00,393.67
65335,93.16,118.38,24.75,72.10,85.99,0.00,394.36
65336,92.74,118.28,24.75,72.00,85.57,0.00,393.33
65337,92.90,118.11,24.30,72.00,85.09,0.00,392.40
65338,92.99,118.44,24.41,72.10,84.99,0.00,392.93
65339,92.99,118.52,24.61,72.10,84.66,0.00,392.88
65340,92.74,118.56,24.64,72.20,84.62,0.00,392.75
65341,92.65,118.72,24.55,72.20,84.54,0.00,392.67
65342,92.27,118.35,24.83,72.20,84.90,0.00,392.55
65343,92.36,118.56,25.13,72.20,84.81,0.00,393.06
65344,92.19,118.71,25.19,72.20,85.43,0.00,393.72
65345,91.90,118.50,25.21,72.20,84.83,0.00,392.63
65346,92.40,118.52,25.09,72.20,85.70,0.00,393.91
65347,92.82,118.82,25.11,72.10,85.58,0.00,394.43
65348,92.61,119.07,25.36,72.10,85.94,0.00,395.07
65349,92.40,118.51,25.43,72.10,85.37,0.00,393.81
65350,92.11,118.57,25.39,72.20,84.87,0.00,393.13
65351,92.48,118.11,25.29,72.30,85.32,0.00,393.50
65352,92.69,118.22,25.51,72.40,84.89,0.00,393.71
65353,92.65,118.74,25.51,72.40,84.13,0.00,393.44
65354,92.69,118.96,25.80,72.40,84.13,0.00,393.98
65355,93.07,118.89,25.93,72.40,83.85,0.00,394.15
65356,92.53,118.91,26.18,72.40,83.62,0.00,393.64
65357,92.57,119.12,26.42,72.40,84.05,0.00,394.56
65358,92.78,118.94,25.98,72.40,83.89,0.00,393.99
65359,92.57,119.25,25.69,72.50,83.06,0.00,393.07
65360,92.78,119.19,25.55,72.40,83.51,0.00,393.42
65361,93.20,119.25,25.18,72.40,83.44,0.00,393.46
65362,93.49,119.14,25.32,72.30,82.79,0.00,393.04
65363,93.07,119.57,25.30,72.40,82.53,0.00,392.88
65364,93.45,119.85,25.09,72.40,82.70,0.00,393.49
65365,94.04,119.80,25.23,72.50,82.21,0.00,393.77
65366,94.04,119.58,25.33,72.60,82.03,0.00,393.57
65367,94.29,119.57,24.89,72.60,81.97,0.00,393.32
65368,94.33,119.09,24.92,72.60,81.56,0.00,392.50
65369,94.29,119.09,25.15,72.60,82.02,0.00,393.15
65370,94.46,118.98,24.83,72.70,82.26,0.00,393.23
65371,94.58,118.86,24.91,72.70,82.26,0.00,393.31
65372,94.88,118.99,24.71,72.70,82.37,0.00,393.65
65373,94.88,118.90,24.66,72.60,82.82,0.00,393.86
65374,94.84,118.90,24.79,72.60,83.48,0.00,394.61
65375,94.84,118.82,24.87,72.60,84.11,0.00,395.23
65376,94.50,118.60,24.55,72.40,84.21,0.00,394.26
65377,94.42,118.63,24.41,72.30,84.58,0.00,394.34
65378,94.88,118.85,25.19,72.10,85.15,0.00,396.16
65379,94.88,118.87,25.38,72.10,85.05,0.00,396.27
65380,95.34,118.95,25.49,72.10,85.19,0.00,397.07
65381,95.05,119.26,25.47,72.00,84.71,0.00,396.48
65382,94.50,119.00,25.57,72.00,85.30,0.00,396.38
65383,94.54,119.03,25.65,71.90,85.48,0.00,396.60
65384,95.00,118.70,25.91,71.80,84.98,0.00,396.40
65385,94.88,118.77,25.68,71.90,84.81,0.00,396.04
65386,94.96,118.91,25.58,71.90,85.35,0.00,396.70
65387,95.09,119.12,25.13,71.80,85.94,0.00,397.07
65388,94.88,118.80,25.33,71.80,86.41,0.00,397.22
65389,94.58,119.37,25.37,71.80,86.26,0.00,397.38
65390,94.58,119.47,25.64,71.70,85.94,0.00,397.34
65391,95.00,119.53,25.67,71.70,85.65,0.00,397.55
65392,95.09,119.63,25.39,71.80,85.55,0.00,397.46
65393,95.42,119.69,25.35,71.80,85.57,0.00,397.83
65394,95.55,119.62,25.41,71.60,86.06,0.00,398.25
65395,95.42,119.67,25.68,71.70,86.11,0.00,398.59
65396,95.51,119.82,25.71,71.60,86.21,0.00,398.85
65397,95.51,120.07,25.18,71.40,85.98,0.00,398.14
65398,95.47,119.98,24.81,71.30,85.49,0.00,397.05
65399,95.05,120.61,24.76,71.30,85.54,0.00,397.26
65400,94.96,120.86,25.54,71.30,85.93,0.00,398.60
65401,94.75,120.61,26.05,71.40,85.97,0.00,398.78
65402,94.29,121.15,26.03,71.40,86.21,0.00,399.08
65403,94.79,121.25,26.37,71.60,86.61,0.00,400.62
65404,94.71,120.75,26.15,71.60,86.77,0.00,399.98
65405,94.54,120.61,25.85,71.30,86.64,0.00,398.94
65406,94.54,120.13,25.68,71.10,86.83,0.00,398.28
65407,93.91,120.30,25.97,71.20,86.90,0.00,398.28
65408,94.04,120.35,25.56,71.10,86.91,0.00,397.95
65409,94.46,120.74,25.58,70.90,86.38,0.00,398.05
65410,94.25,120.58,25.87,71.00,85.60,0.00,397.29
65411,94.42,121.04,25.67,70.90,85.74,0.00,397.76
65412,94.50,120.77,25.27,71.00,86.34,0.00,397.88
65413,94.63,121.10,25.46,71.10,85.78,0.00,398.07
65414,94.63,121.27,25.60,71.20,85.93,0.00,398.62
65415,94.37,121.36,25.66,71.20,86.01,0.00,398.62
65416,94.16,121.40,26.07,71.10,85.28,0.00,398.02
65417,94.12,121.59,26.34,71.10,84.44,0.00,397.59
65418,94.29,121.27,26.46,71.10,84.64,0.00,397.76
65419,94.71,121.50,26.91,71.10,84.54,0.00,398.76
65420,94.21,121.56,27.12,71.00,84.69,0.00,398.57
65421,93.95,121.81,27.55,71.20,84.14,0.00,398.66
65422,93.95,121.42,27.67,71.30,84.69,0.00,399.04
65423,94.33,121.58,27.99,71.30,84.54,0.00,399.74
65424,94.04,121.96,27.89,71.40,84.78,0.00,400.07
65425,93.95,122.14,27.53,71.40,85.35,0.00,400.38
65426,94.21,122.08,27.13,71.30,85.17,0.00,399.88
65427,93.91,122.48,26.96,71.30,85.15,0.00,399.79
65428,94.33,122.34,26.88,71.30,85.61,0.00,400.45
65429,94.29,121.94,26.45,71.30,85.18,0.00,399.16
65430,94.33,121.79,25.98,71.50,85.52,0.00,399.13
65431,94.21,121.55,25.65,71.50,85.69,0.00,398.60
65432,94.46,121.66,25.65,71.40,86.09,0.00,399.26
65433,93.87,122.13,25.95,71.50,86.31,0.00,399.75
65434,93.32,121.89,25.80,71.50,87.48,0.00,400.00
65435,93.24,122.01,25.82,71.50,87.67,0.00,400.23
65436,93.37,121.99,25.59,71.40,88.36,0.00,400.70
65437,93.24,121.72,24.98,71.40,88.35,0.00,399.68
65438,93.03,121.57,25.15,71.50,88.48,0.00,399.73
65439,93.20,121.32,25.70,71.50,88.84,0.00,400.55
65440,92.99,121.45,25.74,71.60,89.21,0.00,400.98
65441,92.90,121.18,25.88,71.60,89.22,0.00,400.79
65442,93.20,121.20,25.86,71.50,89.36,0.00,401.11
65443,93.07,121.02,26.16,71.50,89.27,0.00,401.02
65444,93.58,120.69,26.65,71.40,89.13,0.00,401.45
65445,93.62,120.70,26.55,71.40,89.01,0.00,401.28
65446,93.24,121.16,26.70,71.40,88.21,0.00,400.71
65447,92.99,120.93,26.89,71.40,87.69,0.00,399.91
65448,92.65,121.36,26.72,71.40,87.49,0.00,399.63
65449,92.44,121.51,26.74,71.50,87.44,0.00,399.64
65450,92.82,121.43,26.55,71.50,87.53,0.00,399.83
65451,92.48,121.58,26.40,71.60,87.72,0.00,399.78
65452,92.57,121.32,25.95,71.70,87.80,0.00,399.33
65453,92.44,121.68,26.11,71.70,88.23,0.00,400.16
65454,92.06,121.77,26.12,71.70,87.54,0.00,399.19
65455,91.77,121.55,26.03,71.70,87.49,0.00,398.54
65456,91.69,121.96,25.73,71.70,87.91,0.00,398.99
65457,91.39,121.84,25.75,71.70,87.80,0.00,398.48
65458,91.10,121.80,25.89,71.60,87.66,0.00,398.04
65459,91.01,121.74,26.40,71.70,87.47,0.00,398.32
65460,91.01,121.89,26.63,71.70,86.61,0.00,397.84
65461,90.68,122.53,26.43,71.80,87.58,0.00,399.01
65462,90.85,122.96,26.49,71.80,87.97,0.00,400.06
65463,90.85,123.09,26.47,71.80,88.21,0.00,400.42
65464,91.06,123.23,26.26,71.80,88.46,0.00,400.81
65465,90.80,122.54,26.34,71.80,88.25,0.00,399.74
65466,91.48,122.88,26.25,71.80,87.79,0.00,400.20
65467,91.31,122.74,26.16,71.70,87.44,0.00,399.35
65468,90.76,122.52,26.20,71.70,86.74,0.00,397.93
65469,90.80,122.62,25.86,71.80,86.31,0.00,397.39
65470,90.51,122.81,25.74,71.70,86.27,0.00,397.03
65471,90.80,122.79,25.56,71.70,85.96,0.00,396.82
65472,90.72,122.93,25.92,71.70,85.94,0.00,397.21
65473,90.17,122.65,25.54,71.70,85.54,0.00,395.60
65474,90.09,122.43,25.69,71.60,86.20,0.00,396.01
65475,90.30,122.36,25.58,71.40,86.57,0.00,396.21
65476,90.30,122.24,25.33,71.40,86.98,0.00,396.25
65477,90.34,122.68,25.25,71.40,86.65,0.00,396.32
65478,90.22,122.50,25.43,71.40,86.57,0.00,396.11
65479,90.34,122.23,25.32,71.40,86.71,0.00,396.01
65480,90.22,122.21,25.16,71.40,85.91,0.00,394.90
65481,90.13,121.91,25.16,71.30,85.52,0.00,394.02
65482,90.17,121.90,24.69,71.40,86.10,0.00,394.27
65483,90.30,121.59,24.94,71.50,85.68,0.00,394.01
65484,90.47,121.43,24.96,71.40,85.78,0.00,394.04
65485,90.47,121.40,25.29,71.50,85.88,0.00,394.53
65486,89.84,121.20,24.96,71.40,85.75,0.00,393.15
65487,89.59,121.30,25.12,71.40,85.64,0.00,393.04
65488,89.33,121.24,25.13,71.40,85.73,0.00,392.83
65489,89.96,121.03,25.12,71.00,85.60,0.00,392.71
65490,90.47,121.02,25.08,70.80,85.79,0.00,393.16
65491,90.38,121.22,25.63,70.80,85.67,0.00,393.71
65492,90.17,121.72,25.89,71.10,86.40,0.00,395.28
65493,90.51,121.91,25.66,71.10,87.08,0.00,396.26
65494,90.47,121.49,25.62,70.90,86.75,0.00,395.23
65495,90.51,121.80,25.47,70.70,86.91,0.00,395.38
65496,90.51,122.28,25.50,70.70,86.71,0.00,395.70
65497,90.59,122.46,25.54,70.70,86.35,0.00,395.64
65498,90.59,122.44,25.57,70.80,86.54,0.00,395.95
65499,90.34,122.25,25.43,70.60,87.64,0.00,396.26
65500,90.47,122.41,25.38,70.60,87.65,0.00,396.51
65501,90.01,122.55,25.13,70.50,87.66,0.00,395.86
65502,89.88,122.61,25.34,70.50,87.44,0.00,395.77
65503,90.01,122.88,25.20,70.50,86.87,0.00,395.45
65504,90.05,122.62,24.96,70.40,87.35,0.00,395.39
65505,89.84,122.28,25.15,70.30,87.58,0.00,395.14
65506,89.92,122.35,25.16,70.30,87.85,0.00,395.58
65507,90.13,122.31,25.04,70.30,88.39,0.00,396.18
65508,90.05,121.87,24.71,70.20,88.46,0.00,395.28
65509,90.01,122.10,24.32,70.10,88.78,0.00,395.30
65510,90.38,122.01,24.39,70.10,88.62,0.00,395.51
65511,89.96,122.44,24.54,70.10,88.50,0.00,395.54
65512,90.01,122.45,24.51,70.40,88.80,0.00,396.16
65513,90.09,123.03,24.02,70.40,88.26,0.00,395.81
65514,90.09,123.21,24.03,70.40,88.12,0.00,395.85
65515,90.22,123.15,23.67,70.40,88.10,0.00,395.53
65516,90.22,123.21,23.23,70.50,87.73,0.00,394.89
65517,89.84,123.60,23.23,70.50,87.47,0.00,394.63
65518,90.17,123.49,23.37,70.50,87.08,0.00,394.62
65519,90.09,123.50,23.14,70.50,86.75,0.00,393.97
65520,89.80,123.59,22.98,70.50,87.47,0.00,394.33
65521,90.01,123.91,23.42,70.50,87.40,0.00,395.24
65522,89.80,124.45,23.85,70.70,87.99,0.00,396.77
65523,89.88,124.56,23.74,70.70,87.57,0.00,396.45
65524,90.05,125.04,23.80,70.70,87.50,0.00,397.09
65525,90.38,125.48,23.83,70.70,86.84,0.00,397.23
65526,90.26,125.48,23.92,70.60,86.47,0.00,396.73
65527,89.88,125.33,23.59,70.70,86.13,0.00,395.63
65528,90.05,125.49,24.15,70.60,86.34,0.00,396.63
65529,90.17,125.41,23.97,70.50,86.52,0.00,396.58
65530,89.75,125.48,23.79,70.70,87.16,0.00,396.88
65531,89.88,125.38,23.61,70.70,87.41,0.00,396.98
65532,90.17,125.77,23.36,70.90,86.71,0.00,396.91
65533,90.01,126.01,23.28,70.90,86.59,0.00,396.79
65534,89.80,125.71,22.98,70.90,87.03,0.00,396.42
65535,89.84,125.70,22.63,70.90,86.25,0.00,395.31
65536,89.75,125.63,22.87,70.90,86.64,0.00,395.79
65537,90.13,125.50,22.97,70.90,86.78,0.00,396.29
65538,90.30,126.02,22.84,70.90,86.26,0.00,396.32
65539,90.13,125.64,22.77,70.90,86.72,0.00,396.17
65540,89.96,125.56,22.91,70.90,86.28,0.00,395.62
65541,90.26,125.16,23.00,70.90,86.23,0.00,395.56
65542,90.38,125.38,23.25,70.90,86.42,0.00,396.34
65543,90.13,125.34,23.14,70.80,85.74,0.00,395.15
65544,89.80,125.43,22.93,70.80,85.22,0.00,394.17
65545,90.22,125.49,22.95,70.80,86.12,0.00,395.57
65546,90.38,125.62,22.91,70.80,85.73,0.00,395.44
65547,90.01,125.77,23.43,70.80,85.57,0.00,395.58
65548,89.84,125.70,23.90,70.80,85.68,0.00,395.92
65549,90.05,125.70,23.94,70.90,85.09,0.00,395.69
65550,90.09,125.46,24.25,71.00,84.38,0.00,395.18
65551,89.92,125.32,24.40,71.00,84.72,0.00,395.36
65552,89.42,125.39,24.15,71.00,85.02,0.00,394.98
65553,89.84,125.15,24.42,71.00,85.37,0.00,395.78
65554,90.51,125.16,24.89,71.00,85.19,0.00,396.75
65555,91.10,124.72,24.57,71.30,85.61,0.00,397.30
65556,91.10,124.64,24.31,71.50,85.61,0.00,397.15
65557,91.18,124.64,24.49,71.50,85.89,0.00,397.70
65558,90.85,124.89,24.61,71.50,86.23,0.00,398.08
65559,90.72,124.81,24.70,71.70,86.12,0.00,398.05
65560,91.14,124.67,24.30,71.60,85.80,0.00,397.50
65561,91.35,124.74,23.93,71.70,86.48,0.00,398.20
65562,91.18,124.73,24.34,71.70,86.84,0.00,398.80
65563,91.06,124.71,24.32,71.70,86.07,0.00,397.85
65564,91.31,124.54,23.96,71.60,86.20,0.00,397.61
65565,91.60,124.77,24.50,71.70,86.72,0.00,399.29
65566,91.94,124.59,24.44,71.80,87.13,0.00,399.90
65567,91.85,124.60,24.44,71.90,87.06,0.00,399.86
65568,92.02,124.62,24.97,72.00,87.25,0.00,400.86
65569,91.64,124.70,25.66,72.00,87.16,0.00,401.16
65570,91.60,124.69,25.64,72.20,87.16,0.00,401.30
65571,91.48,124.92,25.77,72.30,87.42,0.00,401.88
65572,91.18,124.86,26.03,72.30,87.85,0.00,402.23
65573,91.35,124.70,25.79,72.20,87.45,0.00,401.49
65574,90.64,124.76,25.96,72.30,87.48,0.00,401.13
65575,90.89,125.07,25.57,72.30,87.24,0.00,401.07
65576,91.10,125.22,25.81,72.40,87.29,0.00,401.82
65577,91.10,125.06,25.53,72.50,87.21,0.00,401.39
65578,91.18,124.91,25.85,72.70,86.95,0.00,401.60
65579,90.72,125.03,25.96,72.70,86.42,0.00,400.84
65580,90.64,125.31,25.76,72.80,86.60,0.00,401.10
65581,90.80,125.55,25.93,72.80,86.38,0.00,401.46
65582,91.06,125.88,26.46,72.90,86.42,0.00,402.71
65583,91.01,125.66,26.78,73.00,86.38,0.00,402.83
65584,91.06,125.38,26.94,73.00,86.50,0.00,402.87
65585,91.01,125.69,26.76,73.00,86.43,0.00,402.90
65586,90.97,125.56,26.63,73.00,86.37,0.00,402.53
65587,90.72,125.70,26.45,73.30,86.02,0.00,402.19
65588,90.72,125.39,26.55,73.30,86.13,0.00,402.09
65589,91.14,125.61,26.73,73.30,85.78,0.00,402.56
65590,91.35,125.85,26.50,73.30,85.88,0.00,402.88
65591,91.06,125.82,26.25,73.30,85.82,0.00,402.24
65592,91.10,125.57,25.97,73.40,85.55,0.00,401.58
65593,91.27,125.78,25.96,73.60,85.97,0.00,402.57
65594,91.73,125.21,25.89,73.70,86.32,0.00,402.85
65595,92.11,125.19,25.81,73.60,86.23,0.00,402.94
65596,91.94,125.12,25.64,73.70,86.18,0.00,402.58
65597,91.35,125.11,26.00,73.80,84.97,0.00,401.22
65598,91.10,125.03,26.24,73.70,85.12,0.00,401.19
65599,91.52,125.14,26.30,73.70,85.44,0.00,402.10
65600,91.81,125.69,25.78,73.70,84.59,0.00,401.57
65601,91.56,125.70,26.26,73.80,84.98,0.00,402.30
65602,91.56,125.97,26.17,73.70,84.70,0.00,402.10
65603,91.56,125.90,26.21,73.80,85.44,0.00,402.91
65604,91.43,125.69,26.42,73.80,86.01,0.00,403.35
65605,91.85,125.82,26.15,74.00,86.15,0.00,403.97
65606,92.32,126.36,26.21,74.00,86.76,0.00,405.65
65607,92.27,126.80,26.10,74.10,86.27,0.00,405.54
65608,91.90,127.17,26.39,74.10,86.76,0.00,406.32
65609,92.15,127.01,26.38,74.10,86.33,0.00,405.97
65610,91.81,127.03,26.04,74.10,86.85,0.00,405.83
65611,91.94,127.17,25.95,74.10,87.45,0.00,406.61
65612,92.06,127.26,25.78,74.10,87.61,0.00,406.82
65613,92.53,127.58,25.48,74.20,87.23,0.00,407.02
65614,92.32,128.00,25.54,74.00,87.42,0.00,407.28
65615,92.06,128.99,25.80,74.20,87.32,0.00,408.37
65616,92.19,129.32,25.89,74.20,86.51,0.00,408.11
65617,92.27,129.36,25.71,74.40,86.60,0.00,408.35
65618,92.19,129.27,25.32,74.40,86.29,0.00,407.47
65619,91.98,129.03,25.21,74.50,85.94,0.00,406.66
65620,92.11,128.50,25.22,74.40,86.53,0.00,406.76
65621,91.94,128.91,25.57,74.30,86.96,0.00,407.68
65622,91.73,129.08,25.36,74.20,87.59,0.00,407.96
65623,91.60,129.18,25.11,74.20,87.34,0.00,407.43
65624,91.43,129.39,24.94,74.20,88.00,0.00,407.97
65625,91.48,129.04,24.81,73.90,87.56,0.00,406.78
65626,91.14,128.61,24.64,73.80,88.01,0.00,406.20
65627,91.22,128.55,25.02,73.80,88.57,0.00,407.16
65628,91.73,128.50,24.97,73.70,87.91,0.00,406.81
65629,91.06,128.80,24.81,73.80,88.08,0.00,406.55
65630,91.18,129.34,24.97,73.80,88.45,0.00,407.75
65631,91.18,129.46,25.12,73.70,88.19,0.00,407.65
65632,91.10,129.34,24.80,73.60,87.86,0.00,406.69
65633,91.14,129.38,24.72,73.60,87.37,0.00,406.20
65634,91.27,129.32,24.94,73.60,87.62,0.00,406.75
65635,91.56,129.35,25.50,73.70,88.61,0.00,408.72
65636,91.52,129.36,25.24,73.70,88.48,0.00,408.30
65637,91.52,129.10,25.30,73.70,88.77,0.00,408.38
65638,92.11,128.99,25.28,73.70,88.50,0.00,408.57
65639,91.77,129.24,24.99,73.60,88.58,0.00,408.17
65640,91.94,129.49,24.67,73.60,88.36,0.00,408.05
65641,91.90,129.50,25.24,73.60,89.37,0.00,409.61
65642,91.64,129.77,25.46,73.60,88.48,0.00,408.95
65643,92.06,130.22,25.16,73.60,88.64,0.00,409.68
65644,92.40,129.99,25.36,73.60,88.08,0.00,409.43
65645,92.19,129.81,25.29,73.70,88.57,0.00,409.56
65646,91.90,129.64,25.20,73.80,88.41,0.00,408.94
65647,92.11,129.62,25.13,73.70,88.45,0.00,409.01
65648,92.23,129.13,24.84,73.70,87.91,0.00,407.81
65649,92.19,129.16,24.99,73.70,87.11,0.00,407.15
65650,92.44,128.66,25.36,73.60,86.92,0.00,406.98
65651,92.74,128.23,25.32,73.70,86.31,0.00,406.29
65652,93.11,128.53,25.60,73.70,86.67,0.00,407.60
65653,92.74,128.73,25.30,73.70,85.63,0.00,406.10
65654,92.90,128.53,25.52,73.60,85.66,0.00,406.22
65655,93.11,128.94,25.26,73.70,85.65,0.00,406.67
65656,93.37,129.25,25.42,73.80,85.99,0.00,407.83
65657,93.20,129.10,25.23,73.90,86.08,0.00,407.51
65658,92.74,128.90,24.98,73.70,86.67,0.00,406.99
65659,92.78,129.32,25.21,73.70,86.28,0.00,407.28
65660,93.28,129.32,25.07,73.70,86.09,0.00,407.46
65661,92.95,129.64,25.12,73.70,85.67,0.00,407.08
65662,92.61,129.74,25.51,73.70,86.24,0.00,407.80
65663,92.23,130.07,25.53,73.70,85.78,0.00,407.32
65664,92.44,130.18,25.86,73.70,85.70,0.00,407.89
65665,92.32,130.22,25.62,73.70,85.60,0.00,407.45
65666,92.78,130.40,25.29,73.80,84.82,0.00,407.09
65667,93.24,130.08,25.28,74.00,85.29,0.00,407.88
65668,92.61,130.36,25.54,73.90,85.47,0.00,407.88
65669,92.40,129.87,25.51,73.90,85.29,0.00,406.97
65670,92.36,130.13,25.23,73.90,84.82,0.00,406.44
65671,92.32,130.05,25.43,73.80,84.61,0.00,406.21
65672,92.06,130.53,25.58,73.80,84.18,0.00,406.15
65673,92.23,130.48,25.91,73.80,84.12,0.00,406.55
65674,92.11,130.59,25.82,73.70,84.19,0.00,406.40
65675,92.15,130.19,25.44,73.70,84.76,0.00,406.24
65676,92.06,130.22,25.61,73.60,84.48,0.00,405.98
65677,92.61,130.28,25.91,73.60,85.06,0.00,407.47
65678,92.69,130.29,25.83,73.60,84.24,0.00,406.66
65679,92.82,130.67,25.52,73.60,84.29,0.00,406.91
65680,92.78,130.79,25.42,73.50,84.07,0.00,406.56
65681,92.57,130.05,25.16,73.40,83.98,0.00,405.15
65682,92.53,130.11,25.05,73.20,84.59,0.00,405.48
65683,92.48,130.34,25.11,73.10,85.14,0.00,406.17
65684,92.69,130.14,25.17,73.00,85.50,0.00,406.51
65685,92.27,130.33,25.14,73.10,85.58,0.00,406.42
65686,92.23,130.12,25.22,73.20,86.22,0.00,406.99
65687,92.40,130.04,24.97,73.30,86.13,0.00,406.84
65688,92.27,129.94,25.26,73.20,86.15,0.00,406.83
65689,92.11,130.27,25.06,73.40,86.45,0.00,407.29
65690,92.15,130.66,24.99,73.40,86.24,0.00,407.43
65691,92.23,130.89,24.69,73.40,86.34,0.00,407.55
65692,92.48,130.93,24.57,73.40,86.84,0.00,408.22
65693,92.44,131.35,24.65,73.40,86.88,0.00,408.73
65694,92.19,131.37,24.63,73.40,86.86,0.00,408.45
65695,92.36,131.18,24.80,73.40,86.58,0.00,408.31
65696,92.27,131.66,24.34,73.40,86.26,0.00,407.92
65697,91.90,131.77,24.78,73.50,84.94,0.00,406.89
65698,92.23,132.09,24.58,73.50,84.18,0.00,406.58
65699,92.61,132.28,24.35,73.40,83.96,0.00,406.61
65700,92.57,132.36,24.71,73.50,84.51,0.00,407.66
65701,92.61,132.37,24.04,73.50,84.47,0.00,406.99
65702,92.27,132.63,24.31,73.40,84.55,0.00,407.17
65703,92.02,132.70,24.50,73.40,84.80,0.00,407.42
65704,92.06,132.45,24.21,73.30,84.25,0.00,406.27
65705,92.19,132.51,24.36,73.10,84.33,0.00,406.50
65706,92.57,132.21,24.07,73.00,84.51,0.00,406.35
65707,92.48,132.45,24.19,73.00,84.31,0.00,406.43
65708,92.02,132.50,24.31,72.90,84.19,0.00,405.92
65709,92.44,132.58,24.36,72.80,84.28,0.00,406.46
65710,92.65,132.22,24.22,72.80,84.27,0.00,406.16
65711,92.61,132.19,24.55,72.80,84.95,0.00,407.10
65712,93.20,132.92,24.93,72.60,84.13,0.00,407.78
65713,92.82,132.47,24.79,72.60,84.07,0.00,406.74
65714,92.74,132.12,24.95,72.50,84.09,0.00,406.40
65715,92.90,132.08,24.98,72.60,84.03,0.00,406.60
65716,93.03,132.06,25.58,72.60,84.39,0.00,407.66
65717,93.16,132.05,25.50,72.70,84.05,0.00,407.46
65718,93.20,131.69,25.55,72.80,84.76,0.00,408.00
